,Borough,ZipCode,Block,Lot,BldgClassCategory,TotalNoOfUnits,LandAreaInSqFt,GrossAreaInSqFt,YearOfConstruction,TaxClass_AtEvaluationTime,BldgClass_AtEvaluationTime,PropertyEvaluationvalue,Property_Age,Evaluation_date,Evaluation_month
2816,5,11434,12341,1,2,1,3800,960,1941,1,2,579000,81,3116.0,4
2817,5,11436,12004,273,2,1,2500,1394,1955,1,5,401038,67,3521.0,2
2818,5,11434,12187,21,2,2,3255,1440,1960,1,10,438105,62,3557.0,1
2819,5,11434,12243,3,2,2,3068,1408,1960,1,10,458500,62,3720.0,8
2820,5,11436,12074,115,2,2,2000,1976,2005,1,10,327000,17,3546.0,1
2821,5,11434,12203,307,2,1,2125,1320,1950,1,5,337000,72,3381.0,7
2822,5,11434,12360,40,2,2,3915,2100,1965,1,10,350000,57,3557.0,1
2823,5,11434,12202,4,2,2,2115,3430,2000,4,25,935000,22,2885.0,11
2824,5,11434,12381,42,2,2,4039,2184,1991,1,10,190000,31,2864.0,12
2825,5,11436,12027,113,2,1,4347,1133,1950,1,0,180000,72,3676.0,9
2826,5,11434,12349,19,2,1,1800,1224,1941,1,5,290000,81,2854.0,12
2827,5,11434,12186,9,2,1,3355,1152,1958,1,8,555000,64,2820.0,1
2828,5,11434,12388,192,2,2,2445,1810,2005,1,10,448447,17,3647.0,10
2829,5,11434,12364,135,2,1,2100,1520,1955,1,5,120000,67,3530.0,2
2830,5,11436,11996,107,2,1,2960,1008,1946,1,2,455000,76,2954.0,9
2831,5,11434,12353,307,2,2,1480,2960,1953,2,25,520000,69,3010.0,7
2832,5,11436,11989,14,2,2,4000,1760,1998,1,10,690000,24,3052.0,6
2833,5,11434,12242,1,2,1,1600,876,2001,1,1,215000,21,3031.0,6
2834,5,11436,12042,49,2,1,2600,1056,1956,1,5,498000,66,2763.0,3
2835,5,11436,12006,29,2,2,4200,2184,2006,1,10,380000,16,3005.0,7
2836,5,11434,12226,53,2,1,2125,1581,1961,1,1,485000,61,3116.0,4
2837,5,11436,12066,27,2,2,1920,1024,1956,1,10,345000,66,2858.0,12
2838,5,11434,12197,3,2,2,4000,2050,1956,1,10,680000,66,2863.0,12
2839,5,11436,12089,28,2,2,4042,1147,1941,1,25,550000,81,3114.0,4
2840,5,11436,12074,216,2,1,5050,969,1946,1,0,625000,76,3086.0,5
2841,5,11436,12023,85,2,2,4017,1363,1946,1,11,640000,76,2854.0,12
2842,5,11436,12074,115,2,2,2000,1976,2005,1,10,465000,17,3409.0,6
2843,5,11434,12370,38,2,1,2200,946,1941,1,5,290000,81,2794.0,2
2844,5,11436,12106,51,2,1,4000,975,1946,1,0,425000,76,3073.0,5
2845,5,11434,12378,7,2,2,3720,2250,1986,1,10,780000,36,2855.0,12
2846,5,11434,12244,15,2,2,4000,1700,1946,1,11,440000,76,3101.0,4
2847,5,11434,12354,59,2,2,4000,2380,1955,1,11,400000,67,3591.0,12
2848,5,11436,12081,150,2,2,3770,2304,1941,1,10,486720,81,2952.0,9
2849,5,11436,12087,117,2,1,5000,960,1950,1,0,345000,72,3717.0,8
2850,5,11420,11971,9,2,1,4000,1263,1955,1,0,210000,67,3502.0,3
2851,5,11436,12000,55,2,2,4100,1936,1956,1,10,350000,66,2846.0,12
2852,5,11436,12091,140,2,1,3552,1266,1945,1,0,155000,77,3720.0,8
2853,5,11436,12040,177,2,1,1967,2400,1945,1,5,249000,77,3619.0,11
2854,5,11436,11990,21,2,1,4000,1406,1955,1,2,260000,67,3615.0,11
2855,5,11436,11970,3,2,1,4000,1050,1941,1,1,530000,81,3095.0,4
2856,5,11434,12332,138,2,1,1915,1352,1966,1,2,475000,56,2925.0,10
2857,5,11436,12115,38,2,2,4900,2050,1951,1,9,385000,71,3107.0,4
2858,5,11434,12203,240,2,1,2125,1056,1950,1,5,190000,72,3574.0,12
2859,5,11436,12040,117,2,2,2437,2160,1994,1,10,770000,28,2816.0,1
2860,5,11436,12069,129,2,2,3083,2000,2006,1,10,290000,16,3515.0,2
2861,5,11434,12242,24,2,1,2150,1020,1970,1,1,310000,52,3444.0,5
2862,5,11434,12196,34,2,2,4000,2600,2011,1,10,550000,11,3410.0,6
2863,5,11434,12385,6,2,2,4001,2250,2012,1,9,495846,10,3507.0,3
2864,5,11434,12186,55,2,1,1600,1152,1951,1,5,320000,71,2878.0,11
2865,5,11436,12042,13,2,2,3000,1949,2003,1,10,575000,19,2847.0,12
2866,5,11434,12364,135,2,1,2100,1520,1955,1,5,231750,67,3402.0,6
2867,5,11436,12076,7,2,2,4320,1920,1970,1,10,600000,52,3528.0,2
2868,5,11434,12187,151,2,2,3100,1604,1960,1,10,425000,62,3649.0,10
2869,5,11434,12367,211,2,1,3286,1655,1945,1,5,265000,77,3434.0,5
2870,5,11434,12340,127,2,2,4000,2036,1992,1,10,450840,30,3367.0,7
2871,5,11436,12114,13,2,1,2450,1224,1956,1,1,471000,66,2970.0,8
2872,5,11434,12186,38,2,1,2352,1152,1951,1,5,297000,71,3101.0,4
2873,5,11436,12086,52,2,2,3461,2068,1986,1,10,470000,36,3472.0,4
2874,5,11436,12064,30,2,1,1920,1000,1999,4,25,390000,23,2982.0,8
2875,5,11436,12042,13,2,2,3000,1949,2003,1,10,585000,19,2956.0,9
2876,5,11436,12059,86,2,2,4000,2500,2003,1,10,370000,19,3644.0,10
2877,5,11434,12354,33,2,2,4000,1600,1993,1,9,450000,29,2856.0,12
2878,5,11434,12392,87,2,2,6000,2410,1956,1,10,770000,66,2779.0,3
2879,5,11434,12226,45,2,1,2125,1581,1961,1,1,470000,61,3071.0,5
2880,5,11436,12040,189,2,2,1980,1600,1941,1,11,550000,81,2872.0,12
2881,5,11436,12064,3,2,2,2850,1866,1997,1,10,717600,25,3102.0,4
2882,5,11434,12341,12,2,1,4000,1391,1941,1,2,535000,81,2967.0,8
2883,5,11434,12253,6,2,2,3000,2072,1946,1,11,670000,76,3019.0,7
2884,5,11434,12373,305,2,1,3104,1680,2003,1,1,410500,19,3392.0,7
2885,5,11434,12195,16,2,1,4000,1050,1956,1,2,535000,66,2903.0,11
2886,5,11436,11984,27,2,1,4000,1092,1946,1,2,575000,76,3080.0,5
2887,5,11436,12066,25,2,2,2240,2016,1960,1,10,455000,62,3600.0,12
2888,5,11434,12245,14,2,1,4000,1050,1960,1,2,218000,62,3454.0,4
2889,5,11434,12251,33,2,1,4000,1155,1951,1,1,346000,71,3012.0,7
2890,5,11434,12372,239,2,1,7000,7000,1973,4,25,1645000,49,3094.0,4
2891,5,11434,12199,34,2,2,4126,2240,1988,1,10,671000,34,2791.0,2
2892,5,11436,12108,59,2,2,4000,2400,1996,1,10,720000,26,2970.0,8
2893,5,11436,11988,35,2,2,4000,2783,1951,1,10,500000,71,2806.0,2
2894,5,11434,12186,10,2,1,3355,1152,1958,1,8,475000,64,3082.0,5
2895,5,11436,12081,167,2,2,3773,1650,1941,1,11,780000,81,2906.0,10
2896,5,11434,12219,46,2,1,4000,3042,1995,1,2,420000,27,2974.0,8
2897,5,11436,12005,221,2,2,4000,2040,1956,1,10,535000,66,2827.0,1
2898,5,11434,12197,52,2,2,4000,2050,1960,1,10,510000,62,3444.0,5
2899,5,11434,12187,155,2,2,2000,1848,1956,1,10,765000,66,3003.0,7
2900,5,11434,12365,5,2,2,2200,902,1941,1,11,363476,81,2868.0,12
2901,5,11436,12024,151,2,2,4000,2024,1946,1,10,675000,76,2870.0,12
2902,5,11436,12082,6,2,2,3937,2150,1950,1,11,402800,72,3672.0,9
2903,5,11430,12115,1,2,2,5441,2520,1951,1,13,367000,71,2982.0,8
2904,5,11434,12247,24,2,2,5000,1215,1951,1,11,599000,71,3086.0,5
2905,5,11434,12186,19,2,1,1600,1152,1951,1,5,440000,71,2819.0,1
2906,5,11434,12220,9,2,2,4000,1353,1957,1,11,357000,65,3651.0,10
2907,5,11434,12370,40,2,2,2200,946,1941,1,11,421245,81,2780.0,3
2908,5,11434,12242,10,2,2,1980,1276,1960,1,10,350000,62,3598.0,12
2909,5,11434,12354,59,2,2,4000,2380,1955,1,11,377000,67,3466.0,4
2910,5,11434,12186,55,2,1,1600,1152,1951,1,5,204500,71,3065.0,5
2911,5,11436,11971,36,2,1,6000,1128,1946,1,2,605000,76,2982.0,8
2912,5,11436,12040,115,2,2,3857,3240,1998,1,10,490000,24,3384.0,7
2913,5,11434,12335,97,2,1,2522,1152,1999,1,1,400000,23,2791.0,2
2914,5,11434,12246,121,2,2,3500,1344,2002,1,10,790000,20,2858.0,12
2915,5,11436,11985,54,2,2,4500,1368,1951,1,11,600000,71,2981.0,8
2916,5,11436,12063,133,2,2,1980,2940,1961,1,10,530000,61,2941.0,9
2917,5,11434,12225,160,2,1,4000,1462,1960,1,1,195000,62,3399.0,6
2918,5,11436,11971,13,2,1,4000,1466,1951,1,0,530000,71,2933.0,10
2919,5,11434,12187,49,2,2,3100,1804,1960,1,10,160000,62,3537.0,2
2920,5,11434,12353,307,2,2,3930,1936,1995,1,10,725000,27,2938.0,9
2921,5,11436,11990,35,2,1,4000,1338,1955,1,1,280000,67,3391.0,7
2922,5,11436,12074,1,2,2,3758,3105,1945,1,11,550000,77,3479.0,4
2923,5,11436,12070,92,2,2,3350,2188,2012,1,10,780000,10,3017.0,7
2924,5,11436,11971,25,2,2,4000,1020,1951,1,11,445000,71,2931.0,10
2925,5,11434,12386,67,2,1,6535,2100,1950,1,2,270000,72,3495.0,3
2926,5,11436,12065,196,2,1,2070,1672,1956,1,1,475000,66,2918.0,10
2927,5,11436,12004,261,2,2,4000,2268,1955,1,10,250000,67,3538.0,2
2928,5,11436,11988,11,2,2,4000,2699,1950,1,10,495000,72,3539.0,2
2929,5,11436,12042,21,2,1,2600,1056,1956,1,5,470000,66,2974.0,8
2930,1,10466,4983,36,2,2,2375,1648,1950,1,12,275600,72,3669.0,9
2931,1,10469,4742,3,2,1,1800,1260,1946,1,5,440000,76,2945.0,9
2932,1,10469,4747,28,2,2,4763,2356,1951,1,9,524398,71,3030.0,6
2933,1,10469,4725,46,2,1,1710,1890,1945,1,8,265000,77,3546.0,1
2934,1,10466,4956,10,2,2,1924,2640,1955,1,9,615000,67,3050.0,6
2935,1,10466,4978,81,2,2,1813,1920,1951,1,9,585000,71,2878.0,11
2936,1,10466,4982,26,2,2,1994,2813,1965,1,9,466000,57,3425.0,5
2937,1,10475,5653,8,2,1,5000,1219,1951,1,2,450000,71,2907.0,10
2938,1,10469,4789,53,2,2,1900,1800,1946,1,9,380000,76,3023.0,7
2939,1,10466,4956,46,2,1,1710,1116,1955,1,5,449000,67,3114.0,4
2940,1,10469,4776,67,2,2,2748,3720,1966,1,9,310000,56,3005.0,7
2941,1,10469,4803,43,2,1,2470,1088,1955,1,5,214120,67,3594.0,12
2942,1,10469,4746,1,2,1,2025,1400,1950,1,5,315000,72,3521.0,2
2943,1,10469,4774,39,2,2,1895,1800,1946,1,9,330000,76,2886.0,11
2944,1,10469,4733,34,2,2,2100,2077,1946,1,9,315000,76,3046.0,6
2945,1,10469,4749,32,2,2,2755,3161,2008,1,13,600767,14,3410.0,6
2946,1,10466,4970,27,2,2,3006,2250,1957,1,9,390000,65,3085.0,5
2947,1,10466,4903,173,2,1,1952,1384,1957,1,5,250000,65,3113.0,4
2948,1,10466,4959,32,2,1,1750,1912,1955,1,5,470000,67,2918.0,10
2949,1,10466,4985,32,2,2,2500,1870,2004,1,9,420000,18,2983.0,8
2950,1,10469,4715,53,2,1,1795,1690,1946,1,8,500000,76,2812.0,2
2951,1,10469,4796,141,2,2,2375,2040,2000,1,10,563850,22,3086.0,5
2952,1,10469,4880,13,2,2,7500,2484,1956,1,9,840000,66,3002.0,7
2953,1,10466,4979,95,2,2,2500,2040,1998,1,9,330000,24,2932.0,10
2954,1,10469,4715,22,2,1,1842,1744,1950,1,5,180000,72,3586.0,12
2955,1,10466,4934,51,2,2,2422,2280,1963,1,9,288750,59,3071.0,5
2956,1,10466,4898,42,2,1,1800,1534,1951,1,5,500000,71,2801.0,2
2957,1,10469,4714,6,2,2,1888,2061,1950,1,12,390475,72,3510.0,3
2958,1,10466,4987,169,2,2,1967,2044,2003,1,9,700000,19,2840.0,1
2959,1,10466,4902,25,2,1,2025,1534,1946,1,5,400000,76,2756.0,3
2960,1,10469,4716,53,2,2,3378,1932,1950,1,9,215000,72,3671.0,9
2961,1,10466,4944,65,2,1,1886,1400,1978,4,25,565000,44,2994.0,8
2962,1,10469,4758,34,2,2,2172,3150,1966,1,9,720000,56,2975.0,8
2963,1,10469,4753,58,2,2,2090,3034,1966,1,9,479000,56,3012.0,7
2964,1,10466,4941,6,2,2,1756,2166,1992,1,10,370000,30,3064.0,5
2965,1,10469,4791,38,2,2,3045,3202,1970,1,9,243360,52,3437.0,5
2966,1,10469,4796,29,2,2,2100,2750,2005,1,10,430000,17,3411.0,6
2967,1,10466,4944,60,2,1,3600,2100,1977,4,25,235000,45,2994.0,8
2968,1,10469,4887,1,2,2,5370,3820,1950,4,25,872000,72,3395.0,6
2969,1,10466,4981,44,2,1,1800,1798,1951,1,5,597190,71,2864.0,12
2970,1,10466,4962,75,2,2,2000,2920,1958,1,13,730000,64,2861.0,12
2971,1,10469,4749,31,2,2,1995,3011,2008,1,13,550000,14,3368.0,7
2972,1,10469,4723,53,2,2,2910,2176,1956,1,12,261250,66,2826.0,1
2973,1,10466,4979,67,2,1,2494,1260,1946,1,5,316000,76,2917.0,10
2974,1,10469,4743,29,2,1,1800,1782,1946,1,5,465000,76,3109.0,4
2975,1,10466,4941,79,2,2,1950,2166,1992,1,10,559000,30,2935.0,10
2976,1,10466,4967,53,2,1,8873,1872,1951,1,2,335000,71,3503.0,3
2977,1,10466,4982,84,2,2,1700,1840,1960,1,13,299000,62,3649.0,10
2978,1,10469,4799,110,2,2,4316,3525,2006,1,9,485000,16,3468.0,4
2979,1,10469,4781,44,2,1,2755,1920,1951,1,5,535000,71,2919.0,10
2980,1,10469,4741,29,2,2,2200,1874,1941,1,9,495000,81,3009.0,7
2981,1,10469,4756,39,2,2,2850,2820,1970,1,13,430000,52,3403.0,6
2982,1,10469,4767,8,2,1,4000,1750,1941,1,1,599000,81,2777.0,3
2983,1,10466,4984,36,2,2,3555,2287,1946,1,12,650000,76,3015.0,7
2984,1,10469,4795,40,2,1,4750,2580,1960,1,2,172500,62,3665.0,10
2985,1,10466,4900,24,2,2,9385,2800,1960,1,9,399000,62,3706.0,8
2986,1,10469,4753,66,2,2,1900,2620,1970,1,13,425000,52,3601.0,12
2987,1,10469,4749,35,2,1,1710,1188,1951,1,5,457500,71,2829.0,1
2988,1,10466,4952,60,2,1,13301,2400,1980,4,25,1650000,42,2841.0,1
2989,1,10475,5653,222,2,2,2900,2008,1959,1,9,520000,63,3022.0,7
2990,1,10475,5227,3,2,1,3750,1712,1951,1,1,304500,71,3058.0,5
2991,1,10469,4797,3,2,2,3200,3774,1989,1,13,542000,33,3500.0,3
2992,1,10469,4749,20,2,2,2375,2125,1960,1,9,229000,62,3586.0,12
2993,1,10469,4741,33,2,2,2200,1874,1941,1,9,250000,81,3009.0,7
2994,1,10466,4918,45,2,2,2500,2000,1956,1,9,360000,66,3584.0,12
2995,1,10469,4757,4,2,1,5000,4500,1950,4,25,280000,72,3383.0,7
2996,1,10466,4959,74,2,2,4400,2400,1961,1,9,599000,61,2805.0,2
2997,1,10475,5227,16,2,2,5000,3510,1982,1,13,975000,40,2786.0,2
2998,1,10469,4749,20,2,2,2375,2125,1960,1,9,450000,62,3402.0,6
2999,1,10469,4718,68,2,2,2102,2187,1941,1,12,451500,81,3092.0,4
3000,1,10469,4738,16,2,2,2500,2055,1955,1,9,380000,67,3584.0,12
3001,1,10469,4752,147,2,2,4680,4056,1987,1,13,690000,35,2998.0,7
3002,1,10466,4967,64,2,2,2810,2500,1957,1,9,460000,65,3649.0,10
3003,1,10469,4780,10,2,1,2653,1260,1956,1,5,465000,66,2932.0,10
3004,1,10469,4743,32,2,1,1892,1782,1950,1,5,375000,72,3466.0,4
3005,1,10469,4715,56,2,1,2320,1690,1950,1,8,290000,72,3587.0,12
3006,1,10469,4897,121,2,2,2500,3060,2004,1,13,320000,18,3558.0,1
3007,1,10469,4795,51,2,2,2379,1872,1998,1,9,325000,24,2836.0,1
3008,1,10466,4892,44,2,1,6389,1418,1961,1,2,495000,61,2771.0,3
3009,1,10466,4898,39,2,2,2742,2500,1955,1,9,427000,67,3563.0,1
3010,1,10466,4898,46,2,1,2325,1674,1955,1,5,154500,67,3686.0,9
3011,1,10469,4783,65,2,2,6338,1512,1946,1,11,630000,76,2942.0,9
3012,1,10466,4982,53,2,2,4750,2700,1946,1,13,600000,76,3033.0,6
3013,1,10469,4755,37,2,2,2904,2820,1966,1,9,625000,56,3116.0,4
3014,1,10475,5257,36,2,1,3750,1664,1957,1,8,360000,65,3615.0,11
3015,1,10469,4787,9,2,2,2070,3349,1960,1,9,442000,62,3551.0,1
3016,1,10475,5226,2,2,2,4200,4500,1986,2,25,950000,36,3092.0,4
3017,1,10469,4751,1,2,1,2997,948,1956,1,8,449000,66,2921.0,10
3018,1,10466,4941,83,2,2,1975,2888,1996,1,10,260299,26,3462.0,4
3019,1,10469,4733,30,2,2,2079,2077,1950,1,9,360000,72,3356.0,8
3020,1,10469,4763,4,2,2,1920,3573,2002,1,13,712775,20,2995.0,8
3021,1,10469,4774,19,2,2,1710,1690,1950,1,13,250000,72,3535.0,2
3022,1,10469,4774,144,2,2,1900,1800,1946,1,9,695000,76,2809.0,2
3023,1,10466,4939,116,2,1,1800,1872,1953,1,5,230000,69,2814.0,1
3024,1,10469,4774,49,2,2,3570,2700,1993,1,10,630000,29,3072.0,5
3025,1,10469,4774,52,2,1,2494,1260,1946,1,1,435000,76,3060.0,5
3026,1,10469,4767,42,2,2,2375,2160,1950,1,9,385000,72,3355.0,8
3027,1,10469,4788,72,2,2,2874,2585,1960,1,9,500000,62,3378.0,7
3028,1,10469,4723,12,2,2,1918,1813,1941,1,9,469000,81,2819.0,1
3029,1,10466,4978,61,2,2,1810,2636,1950,1,9,380000,72,3696.0,8
3030,1,10466,4924,27,2,2,1638,2521,2002,1,9,493500,20,2774.0,3
3031,1,10475,5655,7,2,2,2700,1776,1961,1,11,465000,61,3074.0,5
3032,1,10475,5232,25,2,2,1826,2160,2001,1,10,465000,21,3059.0,5
3033,1,10466,4893,28,2,2,3720,1734,1960,1,9,223080,62,3431.0,5
3034,1,10466,4976,135,2,2,2552,3400,1975,1,13,485000,47,3556.0,1
3035,1,10469,4773,20,2,1,1710,1890,1951,1,5,405000,71,3095.0,4
3036,1,10466,4901,43,2,1,2025,1280,1946,1,5,385000,76,3036.0,6
3037,1,10469,4756,66,2,1,7900,7900,1965,4,25,1120000,57,3431.0,5
3038,1,10469,4799,109,2,2,3144,3393,2006,1,9,499000,16,3391.0,7
3039,1,10469,4804,200,2,1,23750,2250,1973,4,25,3000000,49,3592.0,12
3041,1,10469,4781,28,2,1,1706,1116,1951,1,5,418000,71,2772.0,3
3042,1,10466,4977,6,2,2,2976,3150,2012,1,25,594500,10,3668.0,9
3043,1,10466,4941,105,2,2,1716,2166,1994,1,10,524700,28,3110.0,4
3044,1,10466,4951,66,2,1,4600,4672,1984,4,25,625000,38,3620.0,11
3045,1,10466,4951,44,2,1,2500,2500,1961,4,25,630000,61,2891.0,11
3046,1,10475,5280,34,2,2,62900,26000,1967,4,25,2800000,55,3475.0,4
3047,1,10466,4984,23,2,2,1900,2700,1946,1,9,444000,76,2982.0,8
3048,1,10469,4769,41,2,1,1710,1080,1956,1,5,510000,66,2780.0,3
3049,1,10466,4957,1,2,2,1852,1888,1957,1,9,550000,65,2925.0,10
3050,1,10466,4942,37,2,2,2009,2270,1995,1,10,647000,27,2906.0,10
3051,1,10466,4916,51,2,2,3045,3420,1961,1,9,705000,61,2885.0,11
3052,1,10469,4718,65,2,2,1710,2187,1941,1,12,719000,81,3086.0,5
3053,1,10469,4883,130,2,2,4350,2400,2000,1,9,422706,22,2808.0,2
3054,1,10469,4723,5,2,1,1918,1024,1941,1,2,404250,81,2756.0,3
3055,1,10466,4898,20,2,1,1600,960,1951,1,5,423000,71,2822.0,1
3056,1,10469,4789,45,2,2,2684,1800,1946,1,13,605000,76,3016.0,7
3057,1,10475,5280,34,2,2,62900,26000,1967,4,25,2850000,55,3385.0,7
3058,1,10469,4769,16,2,2,1647,1683,1960,1,12,374500,62,3661.0,10
3059,1,10469,4717,61,2,2,3146,2800,1955,1,12,260000,67,3608.0,11
3060,1,10466,4965,18,2,2,37500,27733,1975,2,19,500000,47,3719.0,8
3061,1,10469,4752,57,2,2,1920,2820,1970,1,9,482000,52,3376.0,7
3062,1,10469,4750,34,2,1,1710,1539,1946,1,5,487500,76,3001.0,7
3063,1,10469,4763,31,2,2,1907,2474,1946,1,9,456300,76,2885.0,11
3064,1,10466,4921,174,2,2,2009,2200,1997,1,10,405000,25,3641.0,10
3065,1,10466,4903,76,2,1,1840,1584,1970,1,5,222700,52,3381.0,7
3066,1,10469,4767,31,2,2,2500,1944,1956,1,11,516180,66,3086.0,5
3067,1,10469,4753,58,2,2,2090,3034,1966,1,9,685000,56,2788.0,2
3068,1,10466,4991,28,2,2,2500,3032,1960,1,9,500000,62,3384.0,7
3069,1,10469,4797,64,2,2,2041,2924,1998,1,13,725000,24,2953.0,9
3070,1,10469,4730,45,2,1,1710,1890,1950,1,5,335000,72,3586.0,12
3071,1,10469,4881,110,2,2,8324,3058,1962,4,25,1050000,60,3016.0,7
3072,1,10469,4722,60,2,2,958,2361,2002,1,9,410000,20,2955.0,9
3073,1,10469,4886,1,2,1,3960,3923,1967,4,25,172000,55,3544.0,1
3074,1,10469,4733,33,2,2,1922,1406,1950,1,9,220000,72,3586.0,12
3075,1,10469,4793,6,2,2,2499,1848,2003,1,9,620000,19,2968.0,8
3076,1,10469,4758,69,2,1,4990,2792,1965,4,25,615000,57,3661.0,10
3077,1,10466,4953,84,2,2,7690,2600,1949,4,25,876292,73,3065.0,5
3078,1,10469,4743,1,2,2,11969,8250,1946,4,25,7800000,76,2975.0,8
3079,1,10466,4922,85,2,2,2986,2800,1964,1,9,240000,58,3615.0,11
3080,1,10466,4898,31,2,1,1600,960,1951,1,5,245000,71,2826.0,1
3081,1,10466,4978,52,2,2,1900,2695,1955,1,9,280000,67,3601.0,12
3082,1,10466,4988,103,2,2,3716,4084,1984,1,13,535000,38,3683.0,9
3083,1,10466,4968,18,2,2,1501,3510,2007,1,25,1315000,15,3697.0,8
3084,1,10466,4978,52,2,2,1900,2695,1955,1,9,170000,67,3622.0,11
3085,1,10469,4715,53,2,1,1795,1690,1946,1,8,280000,76,3064.0,5
3086,1,10469,4733,46,2,2,2500,2187,1951,1,9,450000,71,3046.0,6
3087,1,10466,4903,38,2,2,2312,3800,1988,1,13,568600,34,2953.0,9
3088,1,10466,4898,42,2,1,1800,1534,1951,1,5,210000,71,2918.0,10
3089,1,10469,4746,15,2,2,2650,1475,1951,1,9,648000,71,3030.0,6
3090,1,10469,4745,42,2,1,2130,1432,1966,1,5,220000,56,2897.0,11
3091,1,10466,4934,134,2,1,2106,1268,1951,1,5,295000,71,2856.0,12
3092,1,10475,5226,8,2,1,3750,1767,1955,1,8,445000,67,2849.0,12
3093,1,10469,4789,53,2,2,1900,1800,1946,1,9,590000,76,2864.0,12
3094,1,10469,4752,57,2,2,1920,2820,1970,1,9,250000,52,3712.0,8
3095,1,10466,4939,33,2,1,2600,1860,1956,1,5,480000,66,3010.0,7
3096,1,10466,4921,179,2,2,2009,2200,1993,1,10,559000,29,2826.0,1
3097,1,10469,4520,10,2,2,1800,1876,1946,1,11,332390,76,3002.0,7
3098,1,10469,4535,74,2,1,3060,1639,1955,1,5,500000,67,3616.0,11
3099,1,10469,4564,152,2,1,1520,1536,1946,1,5,405000,76,2885.0,11
3100,1,10469,4634,48,2,2,2500,2288,1956,1,9,705000,66,2865.0,12
3101,1,10469,4611,133,2,2,2874,3180,2001,1,13,642293,21,3101.0,4
3102,1,10469,4586,24,2,1,2208,1216,1950,1,5,242000,72,3441.0,5
3103,1,10467,4340,307,2,1,129235,494,1953,2,25,120000,69,2983.0,8
3104,1,10467,4548,52,2,2,1800,1890,1946,1,11,163080,76,3033.0,6
3105,1,10469,4574,16,2,2,5000,3448,1946,1,9,602500,76,3058.0,5
3106,1,10469,4536,23,2,2,2800,1895,1955,1,11,365700,67,3476.0,4
3107,1,10469,4588,8,2,1,2500,1470,1966,1,5,434000,56,2982.0,8
3108,1,10469,4517,41,2,2,2500,1640,1961,1,9,600000,61,2982.0,8
3109,1,10467,4573,26,2,2,1913,2846,1946,1,25,600000,76,3099.0,4
3110,1,10469,4525,47,2,2,1900,1914,1956,1,12,605000,66,3106.0,4
3111,1,10467,4594,112,2,1,2160,1575,1946,1,5,266000,76,3093.0,4
3112,1,10469,4579,15,2,2,5000,3232,1953,4,25,800000,69,2967.0,8
3113,1,10469,4576,110,2,1,1008,1528,1956,1,1,449000,66,2981.0,8
3114,1,10469,4517,131,2,2,2800,1708,1951,1,9,577000,71,3089.0,4
3115,1,10469,4618,16,2,1,1700,1530,1950,1,5,301000,72,3431.0,5
3116,1,10467,4507,36,2,2,1892,3420,1961,1,9,675000,61,2917.0,10
3117,1,10469,4638,19,2,1,1800,1836,1951,1,5,460000,71,2834.0,1
3118,1,10469,4635,19,2,2,2000,1560,1941,1,9,608800,81,3043.0,6
3119,1,10467,4630,108,2,1,1615,1402,1941,1,5,388000,81,2865.0,12
3120,1,10469,4612,31,2,1,1190,1582,1961,1,5,203000,61,3004.0,7
3121,1,10469,4612,23,2,2,2358,2180,1955,1,9,319900,67,3579.0,12
3122,1,10469,4564,171,2,1,2945,2018,1946,1,5,400000,76,3002.0,7
3123,1,10469,4637,52,2,2,2000,1810,1941,1,11,520000,81,2905.0,10
3124,1,10469,4638,47,2,2,1425,1672,1946,1,9,462250,76,2801.0,2
3125,1,10469,4586,64,2,2,2500,1818,1950,1,9,230000,72,3532.0,2
3126,1,10469,4553,26,2,2,1500,2100,1966,1,9,690000,56,2889.0,11
3127,1,10469,4528,36,2,2,2600,1875,1946,1,9,410000,76,2767.0,3
3128,1,10469,4524,4,2,1,1593,1080,1945,1,8,172500,77,3566.0,1
3129,1,10467,4569,116,2,2,2020,3120,2001,1,13,575000,21,2862.0,12
3130,1,10469,4519,9,2,2,1800,2034,1956,1,9,550000,66,2814.0,1
3131,1,10467,4340,307,2,1,129235,899,1953,2,25,190000,69,2983.0,8
3132,1,10467,4340,307,2,1,39500,430,1954,2,25,115000,68,2983.0,8
3133,1,10469,4563,143,2,2,2642,1892,1941,1,9,650000,81,2826.0,1
3134,1,10467,4340,307,2,1,39500,893,1954,2,25,195000,68,3114.0,4
3135,1,10467,4340,307,2,1,39500,778,1954,2,25,361169,68,3044.0,6
3136,1,10469,4636,20,2,2,2850,1446,1941,1,9,245000,81,2772.0,3
3137,1,10467,4572,38,2,1,1800,1566,1956,1,5,430000,66,3029.0,6
3138,1,10467,4604,118,2,1,1710,1224,1965,1,5,325000,57,3423.0,5
3139,1,10467,4340,307,2,1,129235,602,1953,2,25,125000,69,2983.0,8
3140,1,10469,4523,4,2,2,2146,2200,1950,1,12,288000,72,3518.0,2
3141,1,10469,4567,118,2,2,3360,1796,1946,1,9,252500,76,2982.0,8
3142,1,10467,4340,307,2,1,39500,430,1954,2,25,115000,68,2983.0,8
3143,1,10469,4533,65,2,2,3264,2290,1956,1,9,610000,66,3031.0,6
3144,1,10469,4612,61,2,2,2300,2680,1955,1,13,415000,67,3362.0,7
3145,1,10469,4558,58,2,1,1800,1863,1970,1,5,363500,52,3600.0,12
3146,1,10469,4524,2,2,1,1512,1620,1945,1,8,150000,77,3404.0,6
